1,0
1,-4.93038065763132e-32
1,0
0.618033988749895,-4.24067460314098e-17
-0.786151377757423,2.6971107111953e-17
1,-2.46519032881566e-32
1,-3.69778549322349e-32
1,-1.23259516440783e-32
1,-2.46519032881566e-32
0.618033988749895,-4.24067460314098e-17
0.618033988749895,-4.24067460314098e-17
-0.786151377757423,2.6971107111953e-17
-0.786151377757423,2.6971107111953e-17
1,-2.46519032881566e-32
0.618033988749895,-4.24067460314098e-17
-0.786151377757423,2.6971107111953e-17
1,-2.46519032881566e-32
1,-2.46519032881566e-32
0.618033988749895,-4.24067460314098e-17
0.618033988749895,-4.24067460314098e-17
-0.786151377757423,2.6971107111953e-17
0.618033988749895,-4.24067460314098e-17
0.485868271756645,-1.24553489357213e-16
1,-1.23259516440783e-32
1,-1.23259516440783e-32
1,4.93038065763132e-32
1,-1.23259516440783e-32
1,-1.23259516440783e-32
1,-3.69778549322349e-32
-0.786151377757423,2.6971107111953e-17
1,3.69778549322349e-32
1,-2.46519032881566e-32
-0.618033988749894,1.37231112862212e-16
1,1.23259516440783e-32
1,4.93038065763132e-32
-0.786151377757423,2.6971107111953e-17
-0.618033988749894,1.37231112862212e-16
1,1.23259516440783e-32
1,1.23259516440783e-32
-0.786151377757423,2.6971107111953e-17
-0.786151377757423,2.6971107111953e-17
0.485868271756645,-1.24553489357213e-16
1,3.69778549322349e-32
-0.618033988749895,1.37231112862212e-16
-0.618033988749894,1.37231112862212e-16
-0.786151377757423,2.6971107111953e-17
0.381966011250105,-1.69626984125639e-16
1,-1.23259516440783e-32
0.618033988749895,-4.24067460314098e-17
-0.786151377757423,2.6971107111953e-17
0.618033988749895,4.24067460314098e-17
-0.786151377757423,-2.6971107111953e-17
-0.485868271756645,1.6669060909401e-17
0.381966011250105,-9.24446373305873e-33
-0.485868271756646,-1.6669060909401e-17
-0.485868271756646,1.6669060909401e-17
-0.381966011250105,8.48134920628196e-17
1,1.09476442525376e-47
1,-2.46519032881566e-32
1,4.93038065763132e-32
0.618033988749895,4.24067460314098e-17
-0.786151377757423,-2.6971107111953e-17
0.618033988749895,6.16297582203915e-33
0.618033988749895,4.24067460314098e-17
-0.786151377757423,-2.6971107111953e-17
0.618033988749895,4.24067460314098e-17
0.485868271756645,-9.12153675384111e-17
1,2.46519032881566e-32
-0.786151377757423,2.6971107111953e-17
1,4.93038065763132e-32
-0.618033988749894,1.37231112862212e-16
0.618033988749895,4.24067460314098e-17
-0.786151377757423,-2.6971107111953e-17
0.618033988749895,6.16297582203915e-33
-0.381966011250105,8.48134920628196e-17
0.618033988749895,4.24067460314098e-17
0.485868271756645,-9.12153675384111e-17
-0.485868271756646,-1.6669060909401e-17
-0.381966011250105,5.86046816631236e-17
0.618033988749895,6.16297582203915e-33
-0.300283106000777,1.23050441072656e-16
1,-1.23259516440783e-32
0.618033988749895,-4.24067460314098e-17
-0.786151377757423,2.6971107111953e-17
1,2.46519032881566e-32
1,-3.69778549322349e-32
0.618033988749895,-4.24067460314098e-17
1,-2.46519032881566e-32
-0.786151377757423,2.6971107111953e-17
1,-2.46519032881566e-32
0.618033988749895,-4.24067460314098e-17
0.618033988749895,-4.24067460314098e-17
0.485868271756645,-1.24553489357213e-16
-0.786151377757423,-2.6971107111953e-17
1,-4.93038065763132e-32
-0.618033988749894,-1.37231112862212e-16
0.618033988749895,-4.24067460314098e-17
-0.381966011250105,-5.86046816631236e-17
-0.786151377757423,2.6971107111953e-17
-0.485868271756646,1.6669060909401e-17
0.618033988749895,6.16297582203915e-33
-0.381966011250105,-5.86046816631236e-17
-0.300283106000777,1.0302046202552e-17
1,-1.23259516440783e-32
-0.786151377757423,2.6971107111953e-17
1,-2.46519032881566e-32
-0.618033988749894,1.37231112862212e-16
-0.786151377757423,-2.6971107111953e-17
1,-3.69778549322349e-32
-0.618033988749895,-1.37231112862212e-16
1,-6.16297582203915e-32
0.485868271756645,9.12153675384111e-17
1,1.23259516440783e-32
-0.786151377757423,-2.6971107111953e-17
-0.618033988749894,-1.37231112862212e-16
-0.786151377757423,-2.6971107111953e-17
0.381966011250105,0
1,-3.69778549322349e-32
1,1.23259516440783e-32
0.618033988749895,-4.24067460314099e-17
-0.786151377757423,2.6971107111953e-17
0.618033988749895,-4.24067460314098e-17
0.485868271756645,-1.24553489357213e-16
-0.786151377757424,2.6971107111953e-17
-0.618033988749894,1.37231112862212e-16
-0.786151377757423,2.6971107111953e-17
-0.786151377757423,2.6971107111953e-17
0.381966011250105,-1.69626984125639e-16
1,0
-0.786151377757423,-2.6971107111953e-17
1,-1.23259516440783e-32
1,-6.16297582203915e-32
-0.618033988749894,-1.37231112862212e-16
-0.786151377757423,2.6971107111953e-17
0.618033988749895,-4.24067460314098e-17
0.485868271756645,9.12153675384111e-17
0.618033988749895,-4.24067460314098e-17
-0.300283106000777,1.0302046202552e-17
1,-1.23259516440783e-32
1,1.23259516440783e-32
1,1.23259516440783e-32
-0.618033988749894,1.37231112862212e-16
-0.786151377757423,-2.6971107111953e-17
-0.786151377757423,2.6971107111953e-17
0.381966011250105,0
0.618033988749895,-1.54074395550979e-32
0.485868271756645,-9.12153675384111e-17
-0.786151377757423,2.6971107111953e-17
0.485868271756645,9.12153675384111e-17
-0.236067977499789,5.24176207993919e-17
