1,0
1,0
1,0
0.333333333333333,0
1,0
1,0
1,0
0,0.333333333333333
1,0
1,0
1,0
-0,-0.333333333333333
1,0
0,1
-0,-1
1,0
1,0
1,0
0.577350269189625,0
1,0
1,0
1,0
-0,-0.333333333333333
1,0
1,0
1,0
0.333333333333333,0
1,0
1,0
1,0
-0.333333333333333,0
-0,-1
1,0
1,0
1,0
1,0
-1,0
0,0.288675134594813
1,0
1,0
1,0
0,0.333333333333333
1,0
1,0
1,0
-0.333333333333333,0
1,0
1,0
1,0
0.333333333333333,0
0,1
1,0
1,0
1,0
-1,0
1,0
-0,-0.288675134594813
1,0
-0,-1
0,1
1,0
1,0
1,0
0.577350269189625,0
0,1
1,0
1,0
1,0
1,0
-1,0
-0,-0.288675134594813
-0,-1
1,0
1,0
1,0
-1,0
1,0
0,0.288675134594813
1,0
1,0
1,0
0.999999999999999,0
1,0
1,0
1,0
-0.5,0
1,0
0.999999999999999,0
1,0
-0.5,0
1,0
1,0
1,0
0.999999999999999,0
1,0
0.999999999999999,0
0.999999999999999,0
-0.499999999999999,0
1,0
0.999999999999999,0
1,0
-0.5,0
0.999999999999999,0
-0.499999999999999,0
-0.5,0
0.999999999999999,0
-0.499999999999999,0
-0.5,0
0.499999999999999,0
-0.5,0
-0.5,0
-0,-0.866025403784438
0,0.866025403784438
-0,-0.866025403784438
0,0.866025403784438
0.5,0
0.5,0
0,0.866025403784438
-0,-0.866025403784438
-0,-0.866025403784438
0,0.866025403784438
-0.577350269189626,0
-0,-0.288675134594813
0,0.288675134594813
0.499999999999999,0
0.5,0
0.5,0
-0,-0.866025403784438
0,0.866025403784438
-0,-0.866025403784438
0,0.866025403784438
1,0
-0.5,0
-0.5,0
-0.499999999999999,0
1,0
-0.5,0
-0.5,0
-0.499999999999999,0
-0.5,0
-0.5,0
-0,-0.866025403784438
0,0.866025403784438
0,0.866025403784438
-0,-0.866025403784438
1,0
-0.5,0
-0.5,0
-0.499999999999999,0
1,0
-0.5,0
-0.5,0
-0.499999999999999,0
-0.577350269189626,0
0,0.288675134594813
-0,-0.288675134594813
0.499999999999999,0
0.5,0
